terminal_voltage,terminal_current,temperature,charge_current,charge_voltage,time,capacity,cycle,SOH
3.57087818,-2.013267078,31.89471351,1.9982,2.608,974.984,1.438255018,121,0.719127509
3.56853811,-2.013056671,31.93485216,1.9982,2.606,984.359,1.438255018,121,0.719127509
3.566018117,-2.013063349,31.98068955,1.9982,2.604,993.781,1.438255018,121,0.719127509
3.563894238,-2.01262556,32.02741064,1.9982,2.602,1003.109,1.438255018,121,0.719127509
3.561554548,-2.013790527,32.0775387,1.9982,2.6,1012.484,1.438255018,121,0.719127509
3.559117437,-2.01428105,32.11720838,1.9982,2.597,1021.859,1.438255018,121,0.719127509
3.556859548,-2.014401296,32.16331664,1.9982,2.595,1031.219,1.438255018,121,0.719127509
3.554448168,-2.010161597,32.2102828,1.9982,2.593,1040.594,1.438255018,121,0.719127509
3.552233311,-2.013460259,32.2529871,1.9982,2.59,1049.953,1.438255018,121,0.719127509
3.550186768,-2.01613273,32.29880752,1.9982,2.588,1059.344,1.438255018,121,0.719127509
3.547940943,-2.00944145,32.33378617,1.9982,2.586,1068.719,1.438255018,121,0.719127509
3.54563043,-2.013110511,32.3900705,1.9982,2.584,1078.109,1.438255018,121,0.719127509
3.54362613,-2.013443721,32.43071451,1.9982,2.582,1087.422,1.438255018,121,0.719127509
3.541315055,-2.012010792,32.47402462,1.9982,2.58,1096.828,1.438255018,121,0.719127509
3.539241981,-2.013871214,32.51317164,1.9982,2.578,1106.156,1.438255018,121,0.719127509
3.536969018,-2.012851228,32.56027573,1.9982,2.576,1115.531,1.438255018,121,0.719127509
3.534985143,-2.011606049,32.59916267,1.9982,2.574,1124.922,1.438255018,121,0.719127509
3.532780221,-2.014954127,32.65271517,1.9982,2.572,1134.25,1.438255018,121,0.719127509
3.530816353,-2.009116034,32.69378284,1.9982,2.57,1143.688,1.438255018,121,0.719127509
3.528794096,-2.011847974,32.73578568,1.9982,2.568,1153.016,1.438255018,121,0.719127509
3.526655132,-2.01382321,32.7831814,1.9982,2.565,1162.344,1.438255018,121,0.719127509
3.524790258,-2.014566917,32.826881,1.9982,2.564,1171.734,1.438255018,121,0.719127509
3.522841113,-2.01417567,32.87062709,1.9982,2.562,1181.109,1.438255018,121,0.719127509
3.520724812,-2.011353473,32.91611172,1.9982,2.56,1190.484,1.438255018,121,0.719127509
3.518834494,-2.013082312,32.95734388,1.9982,2.558,1199.844,1.438255018,121,0.719127509
3.517079053,-2.012187315,33.00160008,1.9982,2.556,1209.188,1.438255018,121,0.719127509
3.515066629,-2.013741855,33.04171045,1.9982,2.554,1218.563,1.438255018,121,0.719127509
3.51317396,-2.013487762,33.09036546,1.9982,2.552,1227.922,1.438255018,121,0.719127509
3.511074098,-2.015101245,33.13220459,1.9982,2.551,1237.25,1.438255018,121,0.719127509
3.509306935,-2.013573066,33.17402371,1.9982,2.549,1246.703,1.438255018,121,0.719127509
3.507442479,-2.01369909,33.22410138,1.9982,2.547,1256.094,1.438255018,121,0.719127509
3.505640696,-2.015221242,33.25981876,1.9982,2.545,1265.469,1.438255018,121,0.719127509
3.503952669,-2.013827197,33.30383502,1.9982,2.543,1274.813,1.438255018,121,0.719127509
3.501844138,-2.013824372,33.34694403,1.9982,2.541,1284.141,1.438255018,121,0.719127509
3.500248387,-2.013136782,33.39894406,1.9982,2.539,1293.547,1.438255018,121,0.719127509
3.498561874,-2.013857688,33.43511491,1.9982,2.538,1302.906,1.438255018,121,0.719127509
3.496811307,-2.010090118,33.48141649,1.9982,2.536,1312.266,1.438255018,121,0.719127509
3.4948932,-2.014678338,33.52070047,1.9982,2.534,1321.641,1.438255018,121,0.719127509
3.493281769,-2.016802769,33.57468971,1.9982,2.533,1330.984,1.438255018,121,0.719127509
3.491432461,-2.014728189,33.60525124,1.9982,2.531,1340.359,1.438255018,121,0.719127509
3.490038056,-2.013130523,33.65674408,1.9982,2.53,1349.734,1.438255018,121,0.719127509
3.488407345,-2.015385421,33.69625189,1.9982,2.528,1359.078,1.438255018,121,0.719127509
3.486436266,-2.010686066,33.73204769,1.9982,2.526,1368.484,1.438255018,121,0.719127509
3.484543257,-2.012039858,33.77564024,1.9982,2.525,1377.813,1.438255018,121,0.719127509
3.483127217,-2.01436045,33.82802951,1.9982,2.524,1387.219,1.438255018,121,0.719127509
3.481399238,-2.012969119,33.86026683,1.9982,2.522,1396.578,1.438255018,121,0.719127509
3.479875122,-2.012047861,33.91475644,1.9982,2.52,1405.922,1.438255018,121,0.719127509
3.478224145,-2.012181296,33.93036699,1.9982,2.518,1415.297,1.438255018,121,0.719127509
3.476809275,-2.012240578,33.98978977,1.9982,2.517,1424.656,1.438255018,121,0.719127509
3.475028188,-2.011184528,34.02249597,1.9982,2.516,1433.984,1.438255018,121,0.719127509
3.473346671,-2.013875232,34.06497739,1.9982,2.514,1443.406,1.438255018,121,0.719127509
3.471884283,-2.0127669,34.10948854,1.9982,2.512,1452.813,1.438255018,121,0.719127509
3.470180971,-2.014514822,34.14613822,1.9982,2.51,1462.172,1.438255018,121,0.719127509
3.468750605,-2.010516034,34.19501901,1.9982,2.509,1471.5,1.438255018,121,0.719127509
3.467140315,-2.012840698,34.2285667,1.9982,2.508,1480.859,1.438255018,121,0.719127509
3.46548636,-2.015488364,34.2684988,1.9982,2.506,1490.219,1.438255018,121,0.719127509
3.463891349,-2.01224665,34.32622442,1.9982,2.505,1499.656,1.438255018,121,0.719127509
3.462506904,-2.014420554,34.36197939,1.9982,2.503,1508.984,1.438255018,121,0.719127509
3.460956021,-2.01465628,34.40329977,1.9982,2.502,1518.406,1.438255018,121,0.719127509
3.459372107,-2.013852954,34.44801145,1.9982,2.5,1527.75,1.438255018,121,0.719127509
3.457937345,-2.010625279,34.49464276,1.9982,2.499,1537.094,1.438255018,121,0.719127509
3.456302912,-2.012307667,34.5358743,1.9982,2.498,1546.453,1.438255018,121,0.719127509
3.454558888,-2.012812781,34.58344959,1.9982,2.496,1555.781,1.438255018,121,0.719127509
3.453096204,-2.012442919,34.62306353,1.9982,2.494,1565.125,1.438255018,121,0.719127509
3.451580807,-2.012580091,34.67591965,1.9982,2.493,1574.578,1.438255018,121,0.719127509
3.449869819,-2.01363875,34.7100549,1.9982,2.492,1583.922,1.438255018,121,0.719127509
3.448517171,-2.012055298,34.75605546,1.9982,2.49,1593.297,1.438255018,121,0.719127509
3.446933602,-2.011320619,34.79605863,1.9982,2.488,1602.641,1.438255018,121,0.719127509
3.445431102,-2.012304888,34.82857941,1.9982,2.487,1612.047,1.438255018,121,0.719127509
3.443830429,-2.01399796,34.88661396,1.9982,2.486,1621.375,1.438255018,121,0.719127509
3.442131637,-2.013283204,34.91210457,1.9982,2.484,1630.688,1.438255018,121,0.719127509
3.440680254,-2.013009455,34.95135911,1.9982,2.482,1640.063,1.438255018,121,0.719127509
3.439093555,-2.012346341,35.00401655,1.9982,2.481,1649.422,1.438255018,121,0.719127509
3.437606302,-2.014021855,35.04035584,1.9982,2.479,1658.766,1.438255018,121,0.719127509
3.435939237,-2.013089318,35.08759102,1.9982,2.477,1668.125,1.438255018,121,0.719127509
3.434148058,-2.01269655,35.13976553,1.9982,2.476,1677.484,1.438255018,121,0.719127509
3.432717709,-2.011706378,35.17863393,1.9982,2.475,1686.859,1.438255018,121,0.719127509
3.431234768,-2.012183197,35.2270026,1.9982,2.473,1696.203,1.438255018,121,0.719127509
3.429578494,-2.012391963,35.26217342,1.9982,2.472,1705.531,1.438255018,121,0.719127509
3.42790638,-2.011175978,35.31023041,1.9982,2.47,1714.891,1.438255018,121,0.719127509
3.426326212,-2.013562542,35.35159681,1.9982,2.468,1724.266,1.438255018,121,0.719127509
3.42477296,-2.01110806,35.38875807,1.9982,2.467,1733.641,1.438255018,121,0.719127509
3.422992693,-2.011553674,35.43573135,1.9982,2.465,1742.984,1.438255018,121,0.719127509
3.421348936,-2.013593248,35.47335094,1.9982,2.464,1752.375,1.438255018,121,0.719127509
3.419802331,-2.015059508,35.52346806,1.9982,2.462,1761.75,1.438255018,121,0.719127509
3.41806674,-2.015292785,35.56545144,1.9982,2.46,1771.141,1.438255018,121,0.719127509
3.416328379,-2.0131216,35.61633388,1.9982,2.459,1780.484,1.438255018,121,0.719127509
3.414693324,-2.011684709,35.64923505,1.9982,2.457,1789.875,1.438255018,121,0.719127509
3.413107409,-2.012956954,35.70001497,1.9982,2.455,1799.266,1.438255018,121,0.719127509
3.411505467,-2.010178473,35.75225427,1.9982,2.454,1808.625,1.438255018,121,0.719127509
3.409545144,-2.011802226,35.79582834,1.9982,2.452,1818,1.438255018,121,0.719127509
3.407786685,-2.013849931,35.84241673,1.9982,2.45,1827.344,1.438255018,121,0.719127509
3.406139766,-2.014454754,35.881179,1.9982,2.448,1836.688,1.438255018,121,0.719127509
3.404220816,-2.010569303,35.92335022,1.9982,2.447,1846.047,1.438255018,121,0.719127509
3.402448758,-2.013846412,35.97756648,1.9982,2.445,1855.375,1.438255018,121,0.719127509
3.400736929,-2.012109094,36.02582067,1.9982,2.444,1864.781,1.438255018,121,0.719127509
3.399003487,-2.011059959,36.06974752,1.9982,2.442,1874.141,1.438255018,121,0.719127509
3.39710082,-2.015419566,36.11514778,1.9982,2.44,1883.547,1.438255018,121,0.719127509
3.395308042,-2.013179296,36.1544251,1.9982,2.438,1892.922,1.438255018,121,0.719127509
3.393254389,-2.012147614,36.20716005,1.9982,2.436,1902.234,1.438255018,121,0.719127509
3.39141963,-2.009316228,36.25145351,1.9982,2.434,1911.625,1.438255018,121,0.719127509
3.38938328,-2.012419584,36.2884001,1.9982,2.432,1920.984,1.438255018,121,0.719127509
3.387404428,-2.01271608,36.34276845,1.9982,2.43,1930.391,1.438255018,121,0.719127509
3.385594436,-2.010992994,36.39385967,1.9982,2.429,1939.781,1.438255018,121,0.719127509
3.383525441,-2.012902724,36.44302594,1.9982,2.427,1949.156,1.438255018,121,0.719127509
3.381536594,-2.01370683,36.48318901,1.9982,2.425,1958.547,1.438255018,121,0.719127509
3.379197617,-2.013178747,36.5208404,1.9982,2.422,1967.922,1.438255018,121,0.719127509
3.377254403,-2.010813626,36.57520372,1.9982,2.421,1977.297,1.438255018,121,0.719127509
3.375002367,-2.012499862,36.61588696,1.9982,2.418,1986.672,1.438255018,121,0.719127509
3.372936629,-2.013198955,36.67122824,1.9982,2.416,1996.031,1.438255018,121,0.719127509
3.370570118,-2.013517193,36.71922085,1.9982,2.414,2005.406,1.438255018,121,0.719127509
3.368565899,-2.012772576,36.76788921,1.9982,2.412,2014.781,1.438255018,121,0.719127509
3.366006215,-2.011474338,36.81327095,1.9982,2.409,2024.141,1.438255018,121,0.719127509
3.36374095,-2.014552684,36.8649129,1.9982,2.406,2033.5,1.438255018,121,0.719127509
3.361217917,-2.010258088,36.91345359,1.9982,2.404,2042.875,1.438255018,121,0.719127509
3.35885837,-2.012086284,36.96739089,1.9982,2.402,2052.25,1.438255018,121,0.719127509
3.356249607,-2.011999056,37.01868531,1.9982,2.399,2061.672,1.438255018,121,0.719127509
3.353851432,-2.009530903,37.06228548,1.9982,2.397,2071,1.438255018,121,0.719127509
3.351250819,-2.01020578,37.11809257,1.9982,2.394,2080.422,1.438255018,121,0.719127509
3.348328151,-2.015205452,37.16610927,1.9982,2.392,2089.813,1.438255018,121,0.719127509
3.345582078,-2.015402136,37.21692644,1.9982,2.389,2099.203,1.438255018,121,0.719127509
3.342801724,-2.012467839,37.26935009,1.9982,2.386,2108.531,1.438255018,121,0.719127509
3.339934518,-2.014512878,37.31905336,1.9982,2.383,2117.938,1.438255018,121,0.719127509
3.3367142,-2.015754133,37.3717352,1.9982,2.38,2127.297,1.438255018,121,0.719127509
3.333647049,-2.015395388,37.42083569,1.9982,2.378,2136.656,1.438255018,121,0.719127509
3.330407646,-2.013242112,37.47992693,1.9982,2.374,2145.984,1.438255018,121,0.719127509
3.32674626,-2.01397569,37.52691176,1.9982,2.371,2155.328,1.438255018,121,0.719127509
3.323482699,-2.011543476,37.58126873,1.9982,2.368,2164.641,1.438255018,121,0.719127509
3.319842831,-2.012517697,37.64102692,1.9982,2.364,2173.953,1.438255018,121,0.719127509
3.316168662,-2.012806694,37.69199332,1.9982,2.36,2183.313,1.438255018,121,0.719127509
3.311957786,-2.014180316,37.74513969,1.9982,2.357,2192.688,1.438255018,121,0.719127509
3.307861986,-2.010052235,37.79935088,1.9982,2.352,2202.031,1.438255018,121,0.719127509
3.303348927,-2.015476267,37.85009676,1.9982,2.348,2211.359,1.438255018,121,0.719127509
3.298776899,-2.012706753,37.90756581,1.9982,2.344,2220.766,1.438255018,121,0.719127509
3.294164932,-2.010585323,37.96389408,1.9982,2.339,2230.109,1.438255018,121,0.719127509
3.288921111,-2.011832182,38.04051214,1.9982,2.334,2239.547,1.438255018,121,0.719127509
3.283841977,-2.011883284,38.08417541,1.9982,2.329,2248.906,1.438255018,121,0.719127509
3.278053854,-2.012901176,38.13390323,1.9982,2.324,2258.266,1.438255018,121,0.719127509
3.272301752,-2.011770605,38.1907031,1.9982,2.319,2267.625,1.438255018,121,0.719127509
3.26625038,-2.011740214,38.25482864,1.9982,2.313,2277.047,1.438255018,121,0.719127509
3.259829913,-2.010965897,38.32175462,1.9982,2.307,2286.422,1.438255018,121,0.719127509
3.253099861,-2.013436673,38.37727795,1.9982,2.3,2295.766,1.438255018,121,0.719127509
3.245832953,-2.012390788,38.44946222,1.9982,2.293,2305.141,1.438255018,121,0.719127509
3.238501878,-2.012521945,38.50302437,1.9982,2.286,2314.453,1.438255018,121,0.719127509
3.230704726,-2.012376374,38.57204469,1.9982,2.279,2323.875,1.438255018,121,0.719127509
3.222382509,-2.013176725,38.64658702,1.9982,2.271,2333.219,1.438255018,121,0.719127509
3.214009712,-2.013342899,38.70500249,1.9982,2.262,2342.594,1.438255018,121,0.719127509
3.204788995,-2.012880299,38.77171352,1.9982,2.253,2351.953,1.438255018,121,0.719127509
3.19544922,-2.012556968,38.83800707,1.9982,2.244,2361.281,1.438255018,121,0.719127509
3.185440417,-2.011255192,38.9125538,1.9982,2.235,2370.703,1.438255018,121,0.719127509
3.175051891,-2.013059387,38.98005094,1.9982,2.225,2380.063,1.438255018,121,0.719127509
3.164077927,-2.015233753,39.05181794,1.9982,2.214,2389.422,1.438255018,121,0.719127509
3.15274506,-2.014449137,39.12033693,1.9982,2.203,2398.781,1.438255018,121,0.719127509
3.14045883,-2.011724127,39.20427162,1.9982,2.191,2408.188,1.438255018,121,0.719127509
3.127635092,-2.014170384,39.28400719,1.9982,2.179,2417.578,1.438255018,121,0.719127509
3.114268972,-2.010168734,39.35484332,1.9982,2.166,2426.922,1.438255018,121,0.719127509
3.100055811,-2.01218217,39.43434587,1.9982,2.153,2436.328,1.438255018,121,0.719127509
3.084664707,-2.013882989,39.51974535,1.9982,2.138,2445.828,1.438255018,121,0.719127509
3.06926353,-2.013105262,39.60443898,1.9982,2.122,2455.188,1.438255018,121,0.719127509
3.052667128,-2.011465681,39.68872103,1.9982,2.107,2464.578,1.438255018,121,0.719127509
3.035591095,-2.013935536,39.78019657,1.9982,2.089,2473.938,1.438255018,121,0.719127509
3.017698192,-2.017160475,39.87409824,1.9982,2.072,2483.344,1.438255018,121,0.719127509
2.999003845,-2.009378302,39.96736442,1.9982,2.054,2492.703,1.438255018,121,0.719127509
2.979522742,-2.013705227,40.07205401,1.9982,2.035,2502.063,1.438255018,121,0.719127509
2.958882181,-2.016091948,40.17928084,1.9982,2.015,2511.406,1.438255018,121,0.719127509
2.937126624,-2.011769456,40.29751323,1.9982,1.995,2520.75,1.438255018,121,0.719127509
2.913615523,-2.011373777,40.41771554,1.9982,1.972,2530.125,1.438255018,121,0.719127509
2.887059642,-2.013260233,40.52953063,1.9982,1.948,2539.516,1.438255018,121,0.719127509
2.856363523,-2.013913037,40.65719974,1.9982,1.92,2548.859,1.438255018,121,0.719127509
2.819110608,-2.015410557,40.7958811,1.9982,1.887,2558.422,1.438255018,121,0.719127509
2.774274931,-2.0110847,40.93323047,1.9982,1.848,2567.969,1.438255018,121,0.719127509
2.718774851,-2.011386358,41.07515969,1.9982,1.798,2577.516,1.438255018,121,0.719127509
2.650011641,-2.01094089,41.21890365,1.9982,1.74,2587.047,1.438255018,121,0.719127509
3.007166165,-0.000490291,41.3399941,0.0006,0,2596.656,1.438255018,121,0.719127509
3.090154348,-0.000584786,41.3621656,0.0006,0,2606.344,1.438255018,121,0.719127509
3.150142147,-0.00090556,41.29486472,0.0006,0,2615.953,1.438255018,121,0.719127509
3.196731441,-0.002981175,41.20932952,0.0006,0,2625.656,1.438255018,121,0.719127509
3.233869371,-0.001606054,41.09449128,0.0006,0,2635.297,1.438255018,121,0.719127509
3.264398687,-0.00199564,40.97822152,0.0006,0,2644.891,1.438255018,121,0.719127509
3.290582077,-0.001144716,40.84152639,0.0006,0,2654.516,1.438255018,121,0.719127509
3.313446791,-0.002105691,40.68861855,0.0006,0,2664.219,1.438255018,121,0.719127509
3.333400641,0.002266892,40.53891059,0.0006,0,2673.797,1.438255018,121,0.719127509
3.351519276,-0.002567612,40.3698196,0.0006,0,2683.516,1.438255018,121,0.719127509
3.367540586,-0.001081722,40.20263701,0.0008,0,2693.188,1.438255018,121,0.719127509
3.381975836,-0.000247904,40.0563472,0.0008,0,2702.766,1.438255018,121,0.719127509
3.39450446,-0.000252621,39.89788242,0.0008,0,2712.375,1.438255018,121,0.719127509
3.406865356,-0.001902171,39.7186626,0.0006,0,2722.078,1.438255018,121,0.719127509
3.417702082,-0.000388744,39.55313198,0.0008,0,2731.828,1.438255018,121,0.719127509
3.427949874,-0.002790775,39.39598222,0.0006,0,2741.484,1.438255018,121,0.719127509
3.437348653,-0.000457847,39.24209182,0.0006,0,2751.125,1.438255018,121,0.719127509
3.446097631,0.001286304,39.0637658,0.0006,0,2760.703,1.438255018,121,0.719127509
3.454408867,0.000237293,38.91273353,0.0008,0,2770.313,1.438255018,121,0.719127509
3.461899047,-0.00240317,38.7568348,0.0006,0,2779.906,1.438255018,121,0.719127509
3.469270651,-0.000570652,38.59627435,0.0006,0,2789.5,1.438255018,121,0.719127509
3.475973787,-0.003734555,38.43927193,0.0006,0,2799.109,1.438255018,121,0.719127509
3.482511594,-0.00178607,38.27197842,0.0006,0,2808.766,1.438255018,121,0.719127509
3.488760451,-0.005419942,38.12435633,0.0006,0,2818.422,1.438255018,121,0.719127509
3.49463229,-0.002075399,37.96933817,0.0006,0,2828.031,1.438255018,121,0.719127509
3.50023412,-0.000464011,37.81715402,0.0008,0,2837.828,1.438255018,121,0.719127509
3.505611579,-0.005982578,37.67246813,0.0008,0,2847.609,1.438255018,121,0.719127509
3.510773028,-0.003319038,37.52028808,0.0008,0,2857.406,1.438255018,121,0.719127509
3.51579901,-0.003585199,37.36598156,0.0006,0,2867.25,1.438255018,121,0.719127509
3.52050016,-0.002518311,37.223316,0.0008,0,2877.031,1.438255018,121,0.719127509
3.524936993,-0.00298859,37.07640918,0.0008,0,2886.875,1.438255018,121,0.719127509
3.529285621,-0.002667476,36.93303578,0.0008,0,2896.641,1.438255018,121,0.719127509
3.533498868,-0.004156624,36.78413024,0.0006,0,2906.406,1.438255018,121,0.719127509
3.5373701,-0.003143847,36.6528661,0.0006,0,2916.219,1.438255018,121,0.719127509
3.541266197,-0.002244939,36.52173702,0.0006,0,2926.016,1.438255018,121,0.719127509
3.54498774,-0.003158056,36.38773892,0.0006,0,2935.844,1.438255018,121,0.719127509
3.548459063,-0.002553223,36.24871625,0.0006,0,2945.656,1.438255018,121,0.719127509
3.551885409,-0.002707782,36.11670038,0.0008,0,2955.438,1.438255018,121,0.719127509
4.196925754,-0.003571417,24.85200902,0.0006,0,0,1.417354717,122,0.708677359
4.196198834,-0.000374481,24.84391131,0.0006,4.211,9.391,1.417354717,122,0.708677359
3.986076558,-2.01325498,24.87702604,1.9982,2.979,19.578,1.417354717,122,0.708677359
3.965554385,-2.013174404,24.94830146,1.9982,2.963,29.031,1.417354717,122,0.708677359
3.949560686,-2.011366276,25.02180059,1.998,2.957,38.422,1.417354717,122,0.708677359
3.935808174,-2.010725676,25.12685408,1.998,2.945,47.766,1.417354717,122,0.708677359
3.92402886,-2.011548494,25.23677732,1.9982,2.936,57.141,1.417354717,122,0.708677359
3.913507626,-2.014268351,25.34892971,1.9982,2.921,66.469,1.417354717,122,0.708677359
3.904011962,-2.012977841,25.46362906,1.998,2.908,75.828,1.417354717,122,0.708677359
3.895317051,-2.010836079,25.57223708,1.9982,2.899,85.188,1.417354717,122,0.708677359
3.887273716,-2.013224095,25.68492647,1.998,2.893,94.578,1.417354717,122,0.708677359
3.879826806,-2.013850573,25.79778971,1.9982,2.887,104,1.417354717,122,0.708677359
3.873034782,-2.010836471,25.91050617,1.998,2.881,113.375,1.417354717,122,0.708677359
3.866763367,-2.012749605,26.01375282,1.998,2.877,122.719,1.417354717,122,0.708677359
3.860592529,-2.010372663,26.13403241,1.9982,2.873,132.11,1.417354717,122,0.708677359
3.854889423,-2.011627363,26.25236331,1.9982,2.869,141.469,1.417354717,122,0.708677359
3.849385262,-2.013997876,26.37162698,1.9982,2.864,150.844,1.417354717,122,0.708677359
3.844484563,-2.009729814,26.48004526,1.9982,2.859,160.203,1.417354717,122,0.708677359
3.839846649,-2.012660531,26.5889991,1.9982,2.855,169.547,1.417354717,122,0.708677359
3.835001497,-2.01303838,26.69586176,1.9982,2.851,178.891,1.417354717,122,0.708677359
3.830779193,-2.014835516,26.80820262,1.998,2.847,188.25,1.417354717,122,0.708677359
3.826448612,-2.013211916,26.92459293,1.9982,2.843,197.656,1.417354717,122,0.708677359
3.822353184,-2.010626979,27.03412795,1.9982,2.839,207.016,1.417354717,122,0.708677359
3.818434396,-2.012118843,27.14244223,1.9982,2.836,216.375,1.417354717,122,0.708677359
3.814694048,-2.011408064,27.2475688,1.998,2.832,225.781,1.417354717,122,0.708677359
3.810977441,-2.011936183,27.36718969,1.9982,2.829,235.156,1.417354717,122,0.708677359
3.807479956,-2.011875363,27.47336448,1.9982,2.826,244.547,1.417354717,122,0.708677359
3.804103096,-2.013990869,27.58600787,1.9982,2.823,253.891,1.417354717,122,0.708677359
3.800472517,-2.013403954,27.6889243,1.998,2.821,263.25,1.417354717,122,0.708677359
3.797070274,-2.0131003,27.8039073,1.998,2.817,272.594,1.417354717,122,0.708677359
3.793436255,-2.01299107,27.9089126,1.998,2.815,282.016,1.417354717,122,0.708677359
3.790003038,-2.014308551,28.01864259,1.998,2.811,291.391,1.417354717,122,0.708677359
3.786598542,-2.011664319,28.12059087,1.998,2.808,300.735,1.417354717,122,0.708677359
3.783259949,-2.012151324,28.22038828,1.998,2.805,310.094,1.417354717,122,0.708677359
3.779756233,-2.014160129,28.32577105,1.9982,2.802,319.453,1.417354717,122,0.708677359
3.77629444,-2.011702054,28.41885231,1.998,2.799,328.813,1.417354717,122,0.708677359
3.772688271,-2.012272315,28.52620348,1.998,2.795,338.203,1.417354717,122,0.708677359
3.76878062,-2.014827093,28.62529134,1.998,2.792,347.563,1.417354717,122,0.708677359
3.765467888,-2.014771173,28.7144492,1.9982,2.789,356.922,1.417354717,122,0.708677359
3.761579826,-2.012207687,28.82986009,1.998,2.785,366.297,1.417354717,122,0.708677359
3.758050713,-2.01232562,28.93198374,1.9982,2.782,375.672,1.417354717,122,0.708677359
3.754449201,-2.011222016,29.02273885,1.9982,2.779,385.031,1.417354717,122,0.708677359
3.750637046,-2.013132913,29.11716298,1.998,2.775,394.391,1.417354717,122,0.708677359
3.746871724,-2.014733717,29.21834805,1.9982,2.772,403.735,1.417354717,122,0.708677359
3.743057456,-2.013188305,29.31243067,1.998,2.769,413.11,1.417354717,122,0.708677359
3.739331439,-2.01241786,29.39310682,1.9982,2.765,422.453,1.417354717,122,0.708677359
3.735777371,-2.013564197,29.48215,1.998,2.763,431.875,1.417354717,122,0.708677359
3.732092103,-2.015538645,29.57001818,1.9982,2.759,441.25,1.417354717,122,0.708677359
3.728136008,-2.009942534,29.64584854,1.9982,2.755,450.625,1.417354717,122,0.708677359
3.72456761,-2.01315494,29.72759603,1.998,2.752,459.969,1.417354717,122,0.708677359
3.720687229,-2.011150991,29.80093278,1.998,2.749,469.313,1.417354717,122,0.708677359
3.71687137,-2.014544768,29.87491395,1.9982,2.745,478.735,1.417354717,122,0.708677359
3.713290913,-2.013540011,29.93766456,1.998,2.741,488.094,1.417354717,122,0.708677359
3.709715816,-2.012260256,29.99376134,1.998,2.738,497.453,1.417354717,122,0.708677359
3.706205647,-2.013456926,30.05144604,1.998,2.735,506.797,1.417354717,122,0.708677359
3.702675233,-2.011756934,30.10418979,1.998,2.732,516.188,1.417354717,122,0.708677359
3.699311299,-2.014267705,30.15122136,1.9982,2.729,525.563,1.417354717,122,0.708677359
3.695712556,-2.010480714,30.19493459,1.9982,2.725,534.938,1.417354717,122,0.708677359
3.692469119,-2.011821482,30.23996662,1.9982,2.722,544.297,1.417354717,122,0.708677359
3.688955395,-2.013845733,30.27876825,1.9982,2.719,553.578,1.417354717,122,0.708677359
3.685671433,-2.01381171,30.3116909,1.9982,2.715,562.953,1.417354717,122,0.708677359
3.68237626,-2.015656326,30.33860754,1.9982,2.712,572.36,1.417354717,122,0.708677359
3.679078305,-2.013533752,30.37603094,1.9982,2.709,581.703,1.417354717,122,0.708677359
3.675866108,-2.013972198,30.39621969,1.9982,2.707,591.141,1.417354717,122,0.708677359
3.672709963,-2.00918397,30.4173486,1.9982,2.703,600.5,1.417354717,122,0.708677359
3.669576741,-2.00994097,30.44834734,1.998,2.7,609.828,1.417354717,122,0.708677359
3.666570001,-2.014188848,30.47155979,1.9982,2.697,619.25,1.417354717,122,0.708677359
3.663254697,-2.014493004,30.48551243,1.9982,2.694,628.625,1.417354717,122,0.708677359
3.660069408,-2.00950767,30.51919996,1.9982,2.691,637.985,1.417354717,122,0.708677359
3.657098879,-2.012592818,30.53126994,1.9982,2.689,647.375,1.417354717,122,0.708677359
3.65412799,-2.013306651,30.55032051,1.9982,2.685,656.75,1.417354717,122,0.708677359
3.651010847,-2.009987271,30.56807808,1.9982,2.682,666.125,1.417354717,122,0.708677359
3.647916269,-2.014957332,30.59015801,1.998,2.679,675.5,1.417354717,122,0.708677359
3.645045917,-2.014468335,30.60005991,1.9982,2.677,684.891,1.417354717,122,0.708677359
3.64205646,-2.015325928,30.61887808,1.9982,2.673,694.25,1.417354717,122,0.708677359
3.639094139,-2.01148058,30.64353359,1.9982,2.671,703.625,1.417354717,122,0.708677359
3.636229658,-2.01215403,30.66658517,1.9982,2.668,713,1.417354717,122,0.708677359
3.633224237,-2.010480789,30.6864939,1.9982,2.665,722.422,1.417354717,122,0.708677359
3.630408432,-2.012071833,30.69975244,1.998,2.663,731.797,1.417354717,122,0.708677359
3.627553706,-2.014082586,30.72346261,1.9982,2.66,741.235,1.417354717,122,0.708677359
3.624854029,-2.011479116,30.74286671,1.998,2.658,750.625,1.417354717,122,0.708677359
3.621908492,-2.012728327,30.76258676,1.9982,2.655,759.953,1.417354717,122,0.708677359
3.619063148,-2.012635938,30.79662431,1.9982,2.652,769.328,1.417354717,122,0.708677359
3.616280578,-2.015198857,30.8209753,1.9982,2.65,778.735,1.417354717,122,0.708677359
3.613415556,-2.012826391,30.83681518,1.998,2.647,788.094,1.417354717,122,0.708677359
3.610652326,-2.012914639,30.87937898,1.9982,2.644,797.438,1.417354717,122,0.708677359
3.607722502,-2.013896989,30.90844757,1.998,2.642,806.797,1.417354717,122,0.708677359
3.605155544,-2.011998522,30.94467159,1.9982,2.639,816.156,1.417354717,122,0.708677359
3.60240894,-2.010525637,30.97318394,1.9982,2.636,825.5,1.417354717,122,0.708677359
3.59970903,-2.011061727,31.00373134,1.9982,2.634,834.891,1.417354717,122,0.708677359
